,0
507,"[-0.07150492529137535, -0.01609664436196779, 0.3544912482052558], [0.9738472549329925 + 0.03171606542217266*i + -0.03928400250347479*j + -0.22152287105605736*k]"
508,"[-0.0714805857965706, -0.015927405804559182, 0.35610321953260055], [0.9738417837607798 + 0.03198089608715291*i + -0.03820890559410493*j + -0.22169682456089973*k]"
509,"[-0.07154567866213651, -0.016136938162876074, 0.35779622745548356], [0.9738354409350544 + 0.03236626682831101*i + -0.03729837902155604*j + -0.22182378067464076*k]"
510,"[-0.07161077152770241, -0.016346470521192966, 0.3594892353783665], [0.973828130382433 + 0.03275160540622508*i + -0.036387815384588414*j + -0.2219505163560277*k]"
511,"[-0.07175807576683538, -0.01653372452862477, 0.3611067955770967], [0.9738433789253225 + 0.03284709152268907*i + -0.035334282110549425*j + -0.2220397045790302*k]"
512,"[-0.07190538000596834, -0.016720978536056568, 0.3627243557758268], [0.9738575297159084 + 0.03294254061269565*i + -0.03428070900639974*j + -0.22212864251065886*k]"
513,"[-0.0724534506963023, -0.017045665023501782, 0.3643801045288947], [0.9738519539557875 + 0.03328297517513252*i + -0.03337503758815608*j + -0.22224023534449236*k]"
514,"[-0.07300152138663625, -0.017370351510946996, 0.36603585328196264], [0.9738454543797794 + 0.033623378164658206*i + -0.032469334509668955*j + -0.22235161735669184*k]"
515,"[-0.07261413561726099, -0.017380812364622078, 0.36770828060020044], [0.9738229896735673 + 0.034037052201074135*i + -0.031655510452684464*j + -0.2225043651676897*k]"
516,"[-0.07222674984788573, -0.017391273218297157, 0.3693807079184382], [0.9737996901358218 + 0.034450697058465964*i + -0.030841659258305804*j + -0.22265692223184516*k]"
517,"[-0.07207959531438113, -0.01744556976186583, 0.37106675542500456], [0.973780546798532 + 0.03485320572608896*i + -0.030011085483097034*j + -0.2227914618550116*k]"
518,"[-0.07193244078087652, -0.017499866305434496, 0.3727528029315709], [0.9737605559475071 + 0.03525568405980288*i + -0.02918048558823817*j + -0.2229258075753274*k]"
519,"[-0.07230529868593005, -0.018118637443577605, 0.3744220344108181], [0.9737505908905103 + 0.03555865099282035*i + -0.028366994977350006*j + -0.22302619280234304*k]"
520,"[-0.07267815659098358, -0.018737408581720717, 0.37609126589006536], [0.9737398821486059 + 0.0358615907685428*i + -0.027553482701667763*j + -0.2231264076970219*k]"
521,"[-0.0727404760809739, -0.018545525243356523, 0.37768682991449226], [0.9737265754126344 + 0.035986684244851005*i + -0.026590027167310216*j + -0.2232811800118548*k]"
522,"[-0.07280279557096424, -0.01835364190499233, 0.37928239393891916], [0.9737123260835506 + 0.036111742885095825*i + -0.025626545893102183*j + -0.2234357361845922*k]"
523,"[-0.07306582000941586, -0.018374992736090955, 0.3809374797776154], [0.9736929235702533 + 0.0365396438564051*i + -0.024666086413121735*j + -0.22355878242001684*k]"
524,"[-0.07332884444786748, -0.01839634356718958, 0.3825925656163116], [0.9736724294512921 + 0.03696750386317492*i + -0.023705599280029115*j + -0.2236815780240287*k]"
525,"[-0.07325837221497888, -0.018494684907510897, 0.38431801942290317], [0.9736530890838982 + 0.037076428572555525*i + -0.023233098720336465*j + -0.22379728256960088*k]"
526,"[-0.0731878999820903, -0.01859302624783221, 0.3860434732294947], [0.973633506390839 + 0.03718534405424476*i + -0.022760592378321374*j + -0.2239129314158424*k]"
527,"[-0.07360968461486357, -0.018915125651538994, 0.3878176136171139], [0.9736121640748329 + 0.03730047438130591*i + -0.022553558309440485*j + -0.22400751233838784*k]"
528,"[-0.07403146924763684, -0.019237225055245773, 0.3895917540047331], [0.9735907579685921 + 0.03741560226447195*i + -0.022346522762869782*j + -0.22410207858415304*k]"
529,"[-0.07370479650325498, -0.01913583270710989, 0.3912516408790315], [0.9735662728956331 + 0.03761791761115426*i + -0.021555788128752053*j + -0.2242519845014849*k]"
530,"[-0.0733781237588731, -0.01903444035897401, 0.39291152775332994], [0.9735411167784286 + 0.03782020702915781*i + -0.020765038637004202*j + -0.22440173584998266*k]"
531,"[-0.07345710223369974, -0.019143078127522323, 0.3945993767389396], [0.973520601040473 + 0.0378367101668918*i + -0.020230996259229226*j + -0.22453669968159296*k]"
532,"[-0.07353608070852637, -0.019251715896070637, 0.3962872257245492], [0.9734997892454146 + 0.03785320179811347*i + -0.019696947729011118*j + -0.2246715952294045*k]"
533,"[-0.07380423857188717, -0.0198325278967091, 0.3980333666736898], [0.9734895720895108 + 0.03786610014769344*i + -0.019385396214047987*j + -0.22474077935748657*k]"
534,"[-0.07407239643524799, -0.020413339897347563, 0.39977950762283043], [0.9734792555193451 + 0.037878994630328656*i + -0.01907384271941819*j + -0.2248099405346924*k]"
535,"[-0.0740383666148719, -0.02006115642240322, 0.4014123425833902], [0.9734544855803641 + 0.037856109365383785*i + -0.01819059080779639*j + -0.22499418190977336*k]"
536,"[-0.07400433679449582, -0.019708972947458877, 0.4030451775439499], [0.973428922065605 + 0.03783319323952873*i + -0.01730732406691193*j + -0.22517823986597277*k]"
537,"[-0.07422596967102041, -0.020251414865557878, 0.404732651223888], [0.9734189817284524 + 0.03799175730389454*i + -0.01684831020672072*j + -0.22522932053993958*k]"
538,"[-0.07444760254754501, -0.020793856783656875, 0.40642012490382606], [0.9734088091877192 + 0.03815031230554198*i + -0.0163892923274606*j + -0.22528034748672862*k]"
539,"[-0.07442645032687081, -0.02060078719513083, 0.4081429245857654], [0.973383155285292 + 0.038131545683399604*i + -0.01590522474416074*j + -0.22542901777828395*k]"
540,"[-0.0744052981061966, -0.020407717606604786, 0.40986572426770473], [0.9733572508003716 + 0.03811276924487841*i + -0.015421153066305872*j + -0.22557763003661258*k]"
541,"[-0.07455212495914534, -0.02042958788974298, 0.41153516338647855], [0.973346126804548 + 0.037938029140480736*i + -0.014626078595833928*j + -0.2257079998680356*k]"
542,"[-0.07469895181209407, -0.020451458172881177, 0.4132046025052524], [0.9733343411304085 + 0.03776326324590365*i + -0.013830994182589531*j + -0.22583821626371248*k]"
543,"[-0.0747287145918862, -0.020722192344801625, 0.4148368334443571], [0.9733047143308596 + 0.03789604932143337*i + -0.013391447970786525*j + -0.22597011224583854*k]"
544,"[-0.07475847737167832, -0.020992926516722073, 0.4164690643834618], [0.9732748645400845 + 0.03802882671470111*i + -0.012951898690904882*j + -0.22610195645655973*k]"
545,"[-0.07446688336302855, -0.02077556230512375, 0.4181809294795027], [0.9732436464411512 + 0.03807494968465953*i + -0.012412982908927693*j + -0.22625874728669548*k]"
546,"[-0.07417528935437878, -0.020558198093525423, 0.41989279457554357], [0.9732121187383458 + 0.03812106054238697*i + -0.01187406317818846*j + -0.22641546614042068*k]"
547,"[-0.07452738182565719, -0.020971124230633374, 0.42154746451572667], [0.973199501341898 + 0.038021634982245915*i + -0.011234969686332703*j + -0.2265190087328326*k]"
548,"[-0.07487947429693557, -0.02138405036774132, 0.4232021344559097], [0.97318646624219 + 0.03792219310298337*i + -0.0105958713723583*j + -0.22662245410188145*k]"
549,"[-0.07489878815783488, -0.02146788386082541, 0.4248625775551524], [0.9731632654817216 + 0.03789054853555755*i + -0.009990879598061789*j + -0.22675481775142917*k]"
550,"[-0.0749181020187342, -0.0215517173539095, 0.42652302065439507], [0.9731396899805679 + 0.03785888937743496*i + -0.009385883976528949*j + -0.22688709408340252*k]"
551,"[-0.07516413385495443, -0.021588716851461836, 0.4281239466144905], [0.9731158466080043 + 0.03786251108787445*i + -0.008694442773403047*j + -0.22701626813813977*k]"
552,"[-0.07541016569117467, -0.02162571634901417, 0.4297248725745859], [0.9730915211942376 + 0.03786611404279736*i + -0.00800299726341104*j + -0.22714532973843965*k]"
553,"[-0.07529176022366763, -0.021687426146319834, 0.431348737101269], [0.9730661404144823 + 0.037832937089865154*i + -0.007392498230642149*j + -0.22728023719612642*k]"
554,"[-0.07517335475616058, -0.021749135943625496, 0.4329726016279521], [0.9730403775564288 + 0.03779974528167941*i + -0.0067819962951793655*j + -0.22741505541132226*k]"
555,"[-0.07511597470109141, -0.021783597567343285, 0.4345433485879706], [0.9730110465731733 + 0.03778063390445615*i + -0.006143940884691515*j + -0.22756181344584347*k]"
556,"[-0.07505859464602224, -0.021818059191061074, 0.4361140955479892], [0.9729812973137011 + 0.0377615062861628*i + -0.005505882833057547*j + -0.2277084736565068*k]"
557,"[-0.07501352274326475, -0.02185457994354627, 0.4376619122999318], [0.9729512655037237 + 0.037730095855890045*i + -0.00485561820654011*j + -0.22785674840399206*k]"
558,"[-0.07496845084050727, -0.02189110069603147, 0.43920972905187433], [0.9729207990588934 + 0.037698668570903975*i + -0.004205351410930572*j + -0.22800492136376416*k]"
559,"[-0.07475981136156871, -0.02181804485695142, 0.440796010753962], [0.9728891692695968 + 0.0377195775174343*i + -0.0035844259140348695*j + -0.2281469913908289*k]"
560,"[-0.07455117188263016, -0.02174498901787137, 0.44238229245604965], [0.9728571433490241 + 0.037740471105684514*i + -0.002963498957668493*j + -0.22828896852328479*k]"
561,"[-0.07449149729293984, -0.021769754558574425, 0.4439513948260019], [0.9728245647842522 + 0.03772919933106175*i + -0.002309504429964561*j + -0.22843716829678837*k]"
562,"[-0.07443182270324952, -0.02179452009927748, 0.4455204971959541], [0.972791547611378 + 0.03771791054583593*i + -0.001655508860996467*j + -0.22858526507701188*k]"
563,"[-0.07440815624878563, -0.021842196394335142, 0.4470613204042909], [0.9727587288784779 + 0.037702015151345136*i + -0.0009888204754858354*j + -0.22873136137907044*k]"
564,"[-0.07438448979432176, -0.021889872689392808, 0.44860214361262774], [0.9727254557239976 + 0.037686102144461046*i + -0.0003221316280504227*j + -0.22887735082989893*k]"
565,"[-0.07416478120472925, -0.02182956526566309, 0.45015761975446394], [0.9726811460727196 + 0.03776699426540052*i + 0.00034094577409112106*j + -0.22905223416242204*k]"
566,"[-0.07394507261513672, -0.02176925784193337, 0.45171309589630015], [0.9726363707379884 + 0.037847868304911776*i + 0.001004023013000545*j + -0.2292270078332787*k]"
567,"[-0.07387385573592997, -0.021823366059119158, 0.4532943341271075], [0.9725964819806899 + 0.03791879263252989*i + 0.0016445631122915874*j + -0.2293807834502414*k]"
568,"[-0.07380263885672324, -0.02187747427630495, 0.4548755723579148], [0.9725561647363511 + 0.0379897002546473*i + 0.0022851024870540163*j + -0.22953445801122166*k]"
569,"[-0.07373197138344634, -0.02192071657730487, 0.45647072693625523], [0.9725134126352046 + 0.03805329612666025*i + 0.002886485420827094*j + -0.22969823051220986*k]"
570,"[-0.07366130391016945, -0.021963958878304792, 0.4580658815145956], [0.9724702770184903 + 0.03811687699216402*i + 0.0034878672163000924*j + -0.22986191243054274*k]"
571,"[-0.07341449992266345, -0.021888763468411808, 0.4596682668649597], [0.9724201972731993 + 0.03821662233872014*i + 0.004072562219598476*j + -0.23004752541407505*k]"
572,"[-0.07316769593515746, -0.021813568058518824, 0.4612706522153238], [0.9723697394727745 + 0.03831635282751177*i + 0.0046572556395761315*j + -0.23023304896029603*k]"
573,"[-0.07311050038157735, -0.021852850730237128, 0.46289762424899106], [0.9723327177038241 + 0.038349100433885744*i + 0.005187918906789744*j + -0.2303725636355677*k]"
574,"[-0.07305330482799723, -0.02189213340195543, 0.46452459628265835], [0.9722954008213298 + 0.03838183640089108*i + 0.005718580599413604*j + -0.23051200839026337*k]"
575,"[-0.07335769065477024, -0.022224412751393887, 0.46601258615090413], [0.9722789321726047 + 0.0380068745160429*i + 0.006572468656300107*j + -0.23062081041957855*k]"
576,"[-0.07366207648154327, -0.022556692100832346, 0.46750057601914996], [0.9722616061388313 + 0.03763187911558014*i + 0.007426350917384427*j + -0.23072940908046913*k]"
577,"[-0.07344833328389519, -0.022453372502965443, 0.4691900026171241], [0.9722032141536329 + 0.03805621310706271*i + 0.00785764264124472*j + -0.23089151670301292*k]"
578,"[-0.07323459008624712, -0.02235005290509854, 0.4708794292150983], [0.9721444374089089 + 0.03848053203740345*i + 0.008288931255361278*j + -0.23105353294783942*k]"
579,"[-0.07315244969534661, -0.02238575435857426, 0.47241443331151334], [0.9721061939247548 + 0.038444106079979876*i + 0.008945605665654648*j + -0.2311959657522439*k]"
580,"[-0.0730703093044461, -0.022421455812049986, 0.47394943740792833], [0.9720675088148962 + 0.038407662657483514*i + 0.009602276011979053*j + -0.23133829352482996*k]"
581,"[-0.07297444219213968, -0.02245105159477237, 0.475519440321017], [0.9720258567677863 + 0.03844487147396237*i + 0.010186312938329545*j + -0.23148210440749825*k]"
582,"[-0.07287857507983327, -0.022480647377494757, 0.47708944323410574], [0.9719838500283534 + 0.038482066261904146*i + 0.010770346147693526*j + -0.23162583082232574*k]"
583,"[-0.07279270875826938, -0.022517173216289835, 0.47864563952775757], [0.9719429625346659 + 0.0384885206926419*i + 0.01139720392855543*j + -0.23176629413450056*k]"
584,"[-0.07270684243670547, -0.02255369905508491, 0.4802018358214094], [0.9719016722735822 + 0.03849495917396506*i + 0.012024056986483655*j + -0.2319066614040984*k]"
585,"[-0.07210547998086833, -0.02247475406459789, 0.4816961354119583], [0.9718648009060721 + 0.038204949774840694*i + 0.012612000903595268*j + -0.23207784901991518*k]"
586,"[-0.07150411752503118, -0.02239580907411087, 0.48319043500250725], [0.971827482045165 + 0.03791492278431603*i + 0.013199939013533783*j + -0.2322489297759044*k]"
587,"[-0.07130252729301204, -0.022518577670553694, 0.4847449153781594], [0.9717866835601708 + 0.037906350747090915*i + 0.013864066695030978*j + -0.23238230974589838*k]"
588,"[-0.07110093706099291, -0.022641346266996515, 0.48629939575381154], [0.9717454374762651 + 0.03789776125043604*i + 0.01452818799082515*j + -0.2325155826820436*k]"
589,"[-0.0710965497030632, -0.022607105569568714, 0.48782295254293856], [0.9717052585028418 + 0.03785215321503772*i + 0.015153796596374483*j + -0.2326509564640264*k]"
590,"[-0.07109216234513348, -0.022572864872140913, 0.4893465093320656], [0.9716646778200214 + 0.037806529531308274*i + 0.015779398937243817*j + -0.23278623406656113*k]"
591,"[-0.07133231506373641, -0.022575482658174988, 0.49089697768819496], [0.9716135057511716 + 0.038035884342979824*i + 0.016459500383196653*j + -0.23291533180815063*k]"
592,"[-0.07157246778233933, -0.022578100444209066, 0.4924474460443244], [0.9715618144264004 + 0.038265218827270124*i + 0.017139593032757732*j + -0.23304430507363472*k]"
593,"[-0.07140434577003907, -0.022569655860289584, 0.49387884466581383], [0.9715154981974803 + 0.03821611452893811*i + 0.017804569855861315*j + -0.23319554593658184*k]"
594,"[-0.0712362237577388, -0.022561211276370098, 0.4953102432873033], [0.9714687257211783 + 0.038166992283386277*i + 0.018469538317504475*j + -0.23334667728521086*k]"
595,"[-0.07125006438616317, -0.022509325003050626, 0.4967672506373326], [0.9714208909585027 + 0.03809373034154551*i + 0.019179532743103286*j + -0.23350046218757403*k]"
596,"[-0.07126390501458754, -0.022457438729731157, 0.49822425798736203], [0.9713725360996494 + 0.0380204480044222*i + 0.01988951690003096*j + -0.23365412207440686*k]"
597,"[-0.07116692223736126, -0.022472093478485996, 0.4996161458061598], [0.9713295854140835 + 0.037853959049846876*i + 0.020644810203027945*j + -0.23379415325289454*k]"
598,"[-0.07106993946013497, -0.022486748227240835, 0.5010080336249576], [0.9712860328538168 + 0.03768744663944295*i + 0.02140009071367396*j + -0.23393403956316433*k]"
599,"[-0.07077504776552264, -0.022596891857516982, 0.5025289187810535], [0.9712494217033467 + 0.037471443786871894*i + 0.021995270267276164*j + -0.23406550328340026*k]"
600,"[-0.07048015607091031, -0.022707035487793126, 0.5040498039371496], [0.9712124030952716 + 0.03725542521431749*i + 0.022590440593444155*j + -0.23419686880870574*k]"
601,"[-0.07037955919961822, -0.0228097777129272, 0.5051977332374085], [0.9711360028055761 + 0.036960566140247134*i + 0.023583656660393165*j + -0.23446234611110855*k]"
602,"[-0.07027896232832614, -0.022912519938061274, 0.5063456625376674], [0.9710584859666035 + 0.036665664571311714*i + 0.024576845612381222*j + -0.2347275538438915*k]"
603,"[-0.07024097467826318, -0.023043503568204185, 0.5073605839338368], [0.970996093643804 + 0.03616565651458557*i + 0.025559856212150338*j + -0.23495813492568446*k]"
604,"[-0.07020298702820023, -0.023174487198347096, 0.5083755053300061], [0.9709324648756172 + 0.03566560240529602*i + 0.02654283426455235*j + -0.2351884168168791*k]"
605,"[-0.07034122512437568, -0.02309864653801698, 0.5096113302720957], [0.970850708840366 + 0.03561194236512588*i + 0.027412128164087966*j + -0.23543420723135716*k]"
